text,sentiment
рекомендовать,positive
похвальный,positive
похвально,positive
обязательство,positive
удобный,positive
компактный,positive
компактно,positive
сострадание,positive
сострадательный,positive
совместимый,positive
конкурентный,positive
дополнение,positive
дополнительный,positive
дополняется,positive
комплементов,positive
уступчивый,positive
комплимент,positive
бесплатно,positive
комплексный,positive
примирять,positive
примирительный,positive
краткий,positive
уверенность,positive
уверенная в себе,positive
конгениальный,positive
поздравлять,positive
поздравление,positive
Поздравляю,positive
поздравительный,positive
добросовестный,positive
внимательный,positive
последовательный,positive
последовательно,positive
конструктивный,positive
консуммировать,positive
довольство,positive
непрерывность,positive
контрастный,positive
вклад,positive
удобство,positive
удобный,positive
удобно,positive
convience,positive
convienient,positive
Convient,positive
убедительный,positive
убедительно,positive
прохладно,positive
крутая,positive
кооператив,positive
кооперативно,positive
краеугольный камень,positive
правильный,positive
правильно,positive
экономически эффективным,positive
экономия затрат,positive
контр-атака,positive
контратаки,positive
мужество,positive
отважный,positive
отважно,positive
смелость,positive
учтивый,positive
льстивый,positive
завет,positive
уютный,positive
творческий,positive
доверие,positive
заслуживающий доверия,positive
хрустящий,positive
четче,positive
лечение,positive
панацея,positive
легкий,positive
милый,positive
остроумие,positive
Danke,positive
Danken,positive
отважный,positive
дерзновенно,positive
дорогой,positive
лихой,positive
неустрашимый,positive
рассвет,positive
ослепление,positive
ослепленный,positive
ослепительный,positive
мертвых дешево,positive
мертвые на,positive
порядочность,positive
порядочный,positive
решающий,positive
решительность,positive
преданный,positive
поражение,positive
побежденный,positive
побеждая,positive
поражения,positive
защитник,positive
почтительное отношение,positive
ловкий,positive
deginified,positive
прелестный,positive
лакомство,positive
нежный,positive
вкусные,positive
восторг,positive
Обрадованный,positive
восхитительный,positive
восхитительно,positive
delightfulness,positive
надежный,positive
надежно,positive
заслуженно,positive
заслуживающий,positive
желательный,positive
желая,positive
жаждущий,positive
судьба,positive
съемный,positive
благочестивый,positive
ловкий,positive
сноровисто,positive
ловкий,positive
величавый,positive
величать,positive
достоинство,positive
старательность,positive
прилежный,positive
старательно,positive
дипломатичный,positive
дешевы,positive
различие,positive
отличительный,positive
выдающийся,positive
многоотраслевой,positive
божественный,positive
божественно,positive
доминировать,positive
доминировал,positive
преобладает,positive
любить до безумия,positive
dotingly,positive
несомненно,positive
сказочная страна,positive
ошарашенный,positive
dumbfounding,positive
Манекен-доказательство,positive
прочный,positive
динамический,positive
нетерпеливый,positive
с нетерпением,positive
рвение,positive
ревностный,positive
серьезно,positive
серьезность,positive
легкость,positive
ослаблены,positive
послабления,positive
Полегче,positive
простой,positive
легкость,positive
ослабление,positive
легко,positive
легко использовать,positive
с легким характером,positive
кипение,positive
кипучий,positive
ebulliently,positive
ecenomical,positive
экономный,positive
восторги,positive
экстаз,positive
экстатический,positive
исступленно,positive
наставлять,positive
образованный,positive
эффективный,positive
фактически,positive
эффективность,positive
эффективный,positive
эффективный,positive
эффективное,positive
продуктивно,positive
легкий,positive
без особых усилий,positive
выпот,positive
экспансивный,positive
несдержанно,positive
экспансивность,positive
стремительность,positive
подбодрять,positive
ликующий,positive
восторженно,positive
приподнятое настроение,positive
электрифицировать,positive
элегантность,positive
элегантный,positive
элегантно,positive
возвысить,positive
элита,positive
красноречие,positive
красноречивый,positive
красноречиво,positive
взбодрить,positive
высокопреосвященство,positive
выдающийся,positive
сопереживать,positive
сопереживание,positive
уполномочивать,positive
расширение прав и возможностей,positive
очаровывать,positive
зачарованный,positive
феерический,positive
обворожительно,positive
поощрять,positive
поощрение,positive
обнадеживающий,positive
ободряюще,positive
расположить к себе,positive
привлекательный,positive
одобрять,positive
одобрил,positive
поддержка,positive
Подтверждает,positive
одобрив,positive
энергичный,positive
возбуждать,positive
энергоэффективный,positive
энергосбережение,positive
обаятельный,positive
всепоглощающий,positive
усилить,positive
повышенная,positive
усиление,positive
Усиливает,positive
наслаждаться,positive
приятным,positive
приятно,positive
наслаждались,positive
наслаждаясь,positive
наслаждение,positive
пользуется,positive
просветить,positive
просветление,positive
оживлять,positive
облагораживать,positive
довольно,positive
enrapt,positive
восхищать,positive
восхищенный,positive
обогащать,positive
обогащение,positive
предприимчивый,positive
развлекать,positive
развлекательный,positive
развлекает,positive
увлекать,positive
увлекать,positive
увлечен,positive
приводить в восторг,positive
энтузиазм,positive
энтузиаст,positive
восторженный,positive
с энтузиазмом,positive
соблазнять,positive
заманил,positive
соблазнительный,positive
соблазнительно,positive
завороженный,positive
упоительный,positive
вверять,positive
завидный,positive
завидно,positive
завистливый,positive
с завистью,positive
зависть,positive
зависть,positive
равноправный,positive
эргономические,positive
заблуждаться свободной,positive
эрудированный,positive
этический,positive
восхвалять,positive
эйфория,positive
эйфории,positive
эйфорически,positive
оценочный,positive
равномерно,positive
богатый событиями,positive
вечный,positive
вызывающий воспоминания,positive
сгущать,positive
экзальтация,positive
возвышенный,positive
возвышенно,positive
возвеличивая,positive
exaltingly,positive
examplar,positive
Простейшая,positive
excallent,positive
превышать,positive
превышено,positive
превышение,positive
чрезвычайно,positive
превышает,positive
превосходить,positive
exceled,positive
свободно,positive
Excellant,positive
превосходил,positive
превосходство,positive
превосходительство,positive
отлично,positive
на отлично,positive
выделяется,positive
исключительный,positive
исключительно,positive
возбуждать,positive
в восторге,positive
азартно,positive
excitedness,positive
волнение,positive
пьянит,positive
захватывающе,positive
возбуждающе,positive
отлично,positive
образец,positive
образцовый,positive
веселить,positive
волнующий,positive
опьяняюще,positive
веселость,positive
реабилитировать,positive
экспансивный,positive
оперативно,positive
квалифицированно,positive
утонченный,positive
изысканно,positive
превозносить,positive
нахваливать,positive
чрезвычайно,positive
необычайный,positive
изобилие,positive
буйный,positive
избыточно,positive
ликовать,positive
ликующий,positive
ликование,positive
ликующе,positive
глаз улов,positive
выделяющийся,positive
eyecatch,positive
eyecatching,positive
невероятный,positive
баснословно,positive
содействовать,positive
справедливый,positive
довольно,positive
справедливость,positive
вера,positive
верный,positive
верно,positive
верность,positive
известность,positive
прославленный,positive
известный,positive
лихо,positive
любитель,positive
fancinating,positive
маскарадный,positive
фанфара,positive
фанаты,positive
фантастика,positive
фантастически,positive
очаровывать,positive
очаровательный,positive
увлекательно,positive
очарование,positive
модный,positive
модно,positive
быстро,positive
быстрорастущий,positive
быстрый темп,positive
Быстрее,positive
быстрый,positive
наиболее быстро растущих,positive
безошибочный,positive
любимчик,positive
Добавить в любимые,positive
благоприятствовать,positive
благоприятный,positive
благоприятствования,positive
любимый,positive
добавил в избранное,positive
благоприятствовать,positive
бесстрашный,positive
бесстрашно,positive
выполнимый,positive
выполнимо,positive
подвиг,positive
навороченный,positive
fecilitous,positive
энергичный,positive
поздравлять,positive
удачный,positive
меткость,positive
плодородный,positive
пылкий,positive
пылко,positive
пылкий,positive
пылко,positive
горячность,positive
праздничный,positive
верность,positive
пламенный,positive
отлично,positive
благообразный,positive
мелко,positive
мельче,positive
лучшие,positive
тверже,positive
первый класс,positive
первый в своем классе,positive
первоклассный,positive
кричащий,positive
льстить,positive
лестный,positive
льстиво,positive
безупречный,positive
безотказно,positive
гибкость,positive
гибкий,positive
процветать,positive
процветающий,positive
беглый,positive
флаттер,positive
любящий,positive
любовно,positive
любовь,positive
несложный,positive
самый главный,positive
предвидение,positive
грозный,positive
сила духа,positive
случайный,positive
случайно,positive
удачливый,positive
к счастью,positive
состояние,positive
душистый,positive
свободно,positive
освобожденный,positive
свобода,positive
свободы,positive
свежий,positive
посвежее,positive
свежайшие,positive
дружелюбие,positive
дружелюбный,positive
резвость,positive
скудный,positive
плодотворный,positive
FTW,positive
выполнение,positive
веселье,positive
futurestic,positive
футуристический,positive
веселость,positive
весело,positive
усиление,positive
получили,positive
доходный,positive
оплачиваемый,positive
получение,positive
доходы,positive
галантный,positive
галантно,positive
в изобилии,positive
geekier,positive
вызывающим,positive
драгоценный камень,positive
драгоценные камни,positive
щедрость,positive
великодушный,positive
щедро,positive
добродушный,positive
гениальность,positive
нежный,positive
нежнейшее,positive
подлинный,positive
одаренный,positive
Рады,positive
обрадовать,positive
с удовольствием,positive
радость,positive
обаятельный,positive
ликование,positive
ликующий,positive
ликующе,positive
мерцание,positive
проблеск,positive
блестеть,positive
сверкающий,positive
сверкание,positive
показная пышность,positive
прославлять,positive
славный,positive
славно,positive
слава,positive
пылать,positive
пылающий,positive
пылко,positive
данный богом,positive
манна,positive
богоподобный,positive
находка,positive
золото,positive
золотой,positive
хорошо,positive
красивый,positive
доброта,positive
доброжелательность,positive
GoooD,positive
gooood,positive
великолепный,positive
пышно,positive
Грейс,positive
изящный,positive
изящно,positive
милостивый,positive
любезно,positive
доброта,positive
большой,positive
грандиозность,positive
благодарный,positive
с благодарностью,positive
удовлетворение,positive
удовлетворение,positive
ублажает,positive
потворствовать,positive
отрадно,positive
gratifyingly,positive
благодарность,positive
отличный,positive
величайший,positive
величие,positive
усмешка,positive
новаторским,positive
гарантия,positive
руководство,positive
невиновный,positive
сообразительность,positive
фонтанировать,positive
смак,positive
бесстрашный,positive
град,positive
зимородок,positive
здоровый,positive
отличительный признак,positive
клейма,positive
святится,positive
сподручнее,positive
сподручно,positive
руки вниз,positive
красивый,positive
красиво,positive
удобный,positive
счастливее,positive
счастливо,positive
счастье,positive
счастливый,positive
тяжело трудящийся,positive
выносливее,positive
выносливый,positive
безвредный,positive
гармоничный,positive
гармонично,positive
гармонизировать,positive
гармония,positive
продвижение вперед,positive
излечивать,positive
целебный,positive
здоровый,positive
ободрять,positive
обнадеживающим,positive
прочувствованный,positive
сердечно,positive
трогательный,positive
небо,positive
небесный,positive
помог,positive
полезный,positive
помощь,positive
герой,positive
героический,positive
героически,positive
героиня,positive
героизировать,positive
Heros,positive
высокое качество,positive
резвый,positive
веселый,positive
святой,positive
дань,positive
честный,positive
честность,positive
честь,positive
почетный,positive
заслуженный,positive
акцептование,positive
Ура,positive
многообещающий,positive
гостеприимный,positive
горячей,positive
горячий пирог,positive
горячие пирожки,positive
горячие,positive
объятие,positive
человечный,positive
смиренный,positive
смирение,positive
юмор,positive
юмористический,positive
юмористически,positive
юмор,positive
юмористические,positive
идеальный,positive
идеализировать,positive
в идеале,positive
идол,positive
боготворить,positive
боготворил,positive
идиллический,positive
освещать,positive
эрудиты,positive
разъясняющий,positive
озарять,positive
прославленный,positive
ILU,positive
imaculate,positive
образный,positive
безукоризненный,positive
безукоризненно,positive
огромный,positive
беспристрастный,positive
беспристрастность,positive
беспристрастно,positive
пылкий,positive
безупречный,positive
безукоризненно,positive
важный,positive
впечатление,positive
впечатленный,positive
впечатляет,positive
впечатляющий,positive
выразительно,positive
выразительность,positive
улучшать,positive
улучшенный,positive
улучшение,positive
улучшения,positive
улучшает,positive
улучшение,positive
неимоверный,positive
невероятно,positive
обязанный,positive
индивидуализированный,positive
снисходительность,positive
снисходительный,positive
трудолюбивая,positive
неоценимый,positive
неоценимо,positive
недорогой,positive
непогрешимость,positive
непогрешимый,positive
непогрешимо,positive
влиятельный,positive
изобретательный,positive
гениально,positive
изобретательность,positive
простодушный,positive
бесхитростно,positive
безвредный,positive
инновация,positive
инновационный,positive
inpressed,positive
проницательный,positive
проницательно,positive
вдохновение,positive
вдохновляющие,positive
внушать,positive
вдохновляющий,positive
немедленно,positive
поучительный,positive
инструментальный,positive
интеграл,positive
интегрированный,positive
интеллект,positive
умный,positive
вразумительный,positive
интересно,positive
интересы,positive
интимность,positive
интимный,positive
запутанный,positive
интрига,positive
интригующий,positive
интригующе,positive
интуитивный,positive
